WBodyID	WaterBodyName	DataSource	Actual_StationID	StationID	StationName	Actual_Latitude	Actual_Longitude	ActivityDepth	SampleDate	Alk_CaCO3_mgl	Alk_CaCO3_mgl_QA	Anatoxin_ugl	Anatoxin_ugl_QA	C_organic_mgl	C_organic_mgl_QA	Ca_mgl	Ca_mgl_QA	Chla_ugl	Chla_ugl_QA	ChlaC_ugl	ChlaC_ugl_QA	chlb_ugl	chlb_ugl_QA	Cl_mgl	Cl_mgl_QA	Color_true_pcu	Color_true_pcu_QA	Cond_umhocm	Cond_umhocm_QA	DO_mgl	DO_mgl_QA	DO_percent	DO_percent_QA	Ecoli_100ml	Ecoli_100ml_QA	F_mgl	F_mgl_QA	Fe_ugl	Fe_ugl_QA	hardness_mglCaCO3	hardness_mglCaCO3_QA	K_mgl	K_mgl_QA	Mg_mgl	Mg_mgl_QA	Na_mgl	Na_mgl_QA	NH3_N_ugl	NH3_N_ugl_QA	NO2_ugl	NO2_ugl_QA	NOx_ugl	NOx_ugl_QA	OP_mgl	OP_mgl_QA	pH	pH_QA	Pheo_ugl	Pheo_ugl_QA	Salinity_ppt	Salinity_ppt_QA	Salinity_PSS	Salinity_PSS_QA	Secchi_m	Secchi_m_QA	Si_ugl	Si_ugl_QA	SO4_mgl	SO4_mgl_QA	TDS_mgl	TDS_mgl_QA	TempW_C	TempW_C_QA	TempW_Ce	TempW_Ce_QA	TKN_ugl	TKN_ugl_QA	TN_ugl	TN_ugl_QA	TP_ugl	TP_ugl_QA	TSI	TSI_QA	TSS_mgl	TSS_mgl_QA	Turb_ntu	Turb_ntu_QA	VSS_mgl	VSS_mgl_QA
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	2/13/2017 9:27:00 AM	107				11.2						19.5								381		8.42																		11				403		0.049		7.5		1.7														21.1		21.1		1450		1853		291		66		103		173			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/13/2017 10:07:00 AM	113																		384		8.41																		9	I			447		0.055		7.7																22		22		2180		2627		340				153		134			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/15/2017 7:25:00 AM																																											394																								1330		1724		202									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/15/2017 10:32:00 AM																																																																							295									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/22/2017 8:12:00 AM																																											482																								940		1422		135									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	2/27/2017 9:41:00 AM	106				11.2						15.2								380		7.81																		11				379		0.045		7.1		0.656														23.8		23.8		1270		1649		173		63		45		61.6			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/27/2017 11:11:00 AM	104																		381		7.88																		16				396		0.057		8.2																24.6		24.6		1340		1736		182				52		60			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/28/2017 10:28:00 AM																																																																							187									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/1/2017 9:02:00 AM																																											426																								1040		1466		148									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/1/2017 4:18:00 PM																																																																							173									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/8/2017 8:43:00 AM																																											396																								1330		1726		157									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/8/2017 9:55:00 AM																																																																							198									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	3/14/2017 9:12:00 AM	134				12.2		36				36.4				41.3				379		8.19								13540		123.2		4.7		8		22		30	G			430		0.047		8		6.27										21.3				22.4		22.4		7250		7680		1066		85		518		383			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/14/2017 10:17:00 AM	125						36								41.2				381		8.28								7851		123		4.8		8		22.2		14	G			370		0.057		8.1												21.4				23.1		23.1		4560		4930		594				312		256			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/15/2017 7:31:00 AM																																											413																								2420		2833		431									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/15/2017 12:59:00 PM																																																																							479									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/22/2017 7:41:00 AM																																											457																								1470		1927		211									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/22/2017 8:45:00 AM																																																																							182									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	3/27/2017 9:13:00 AM	104				11.5						5.19	Q							391		7.82																		28				419		0.07		8.2		0.272	IQ													21.9		21.9		1140		1559		156		54		21		34.2			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/27/2017 10:05:00 AM	105																		389		8.41																		21				454		0.073		8.3																21.9		21.9		1160		1614		167				36		47.4			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/29/2017 7:50:00 AM																																											427																								1020		1447		142									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	3/29/2017 8:46:00 AM																																																																							182									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	4/5/2017 8:45:00 AM																																											303																								1460		1763		195									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	4/5/2017 9:32:00 AM																																																																					4200		475									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	4/10/2017 9:41:00 AM	114				12.6						8.53								405		8.2																		20				465		0.068		8.1		0.584	I													21.4		21.4		1430		1895		205		60		55		65.9			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	4/10/2017 10:21:00 AM	117																		397		8.37																		17				385		0.055		8																21.5		21.5		1480		1865		208				33	I	84.1			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	4/12/2017 7:49:00 AM																																																																					1520		184									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	4/12/2017 7:55:00 AM																																																																					1280		144									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	4/19/2017 8:33:00 AM																																																																					1340		154									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	4/24/2017 8:51:00 AM	107				11.4						9.2								398		7.73																		36				479		0.077		8.1		0.816														24.1		24.1				1720		200		60		49		60.4			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	4/29/2017 10:39:00 PM																																																																					1870		224									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/3/2017 10:44:00 AM																																																																					2200		279									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	5/8/2017 8:47:00 AM	116				13.5						26.4								419		8.14																		19				282		0.054		8.2		1.5	J													23.2		23.2				2480		272		71		81		78.4			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/8/2017 9:31:00 AM	118																		449		7.36																		21				257		0.049		8.1																24.1		24.1				2310		252				55		68.9			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/10/2017 9:12:00 AM																																																																					1540		175									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/11/2017 11:36:00 AM																																																																					4360		408									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/17/2017 8:15:00 AM																																																																					1290		131									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/17/2017 8:58:00 AM																																																																					1750		194									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	5/22/2017 9:15:00 AM	115				13.9						27.4								449		6.96																		32				77		0.038		8.2		1.01														26.7		26.7				1270		125		65		23		26.2			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/22/2017 9:53:00 AM	123																		469		6.3																		49				256		0.067		8.1																27.2		27.2				1510		161				39		37.2			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/24/2017 8:22:00 AM																																																																					2290		293									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/24/2017 9:18:00 AM																																																																					2610		292									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/31/2017 8:26:00 AM																																																																					1440		142									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	5/31/2017 8:52:00 AM																																																																					1480		142									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	6/5/2017 9:29:00 AM	111				11.3						11.8								385	J	5.49																		143				121		0.061		8		1.23														27.8		27.8				1460		168		60		43		27.5			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	6/5/2017 10:17:00 AM	116																		386	J	4.02																		106				147		0.059		7.9																27.8		27.8				1240		140				24	I	27.6			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	6/7/2017 8:29:00 AM																																																																					2420		313									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	6/8/2017 8:34:00 AM	163														119														637										527				8816		0.247																								11800		314				19		19.7			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	6/14/2017 8:18:00 AM																																																																					1830		153									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	6/19/2017 9:14:00 AM	127				17.3						4.38								512		3.68																		301				246		0.304		7.2		0.528														27.9		27.9				1760		385		54		9	I	12			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	6/19/2017 10:09:00 AM	124																		516		5.17																		75				909		0.08		7.9																27.8		27.8				2100		169				28		33.2			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	6/21/2017 8:36:00 AM																																																																					1740		207									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	6/28/2017 8:01:00 AM																																																																					1690		214									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	7/5/2017 9:09:00 AM	132				23.6						5.15								535		2.46																		256				156		0.376		7.2		0.564														30.3		30.3				1460		464		54		15	I	13.8			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	7/5/2017 9:51:00 AM	103																		415		3.33																		75				218		0.104		7.5																29.6		29.6				962		184				18	I	22.7			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	7/6/2017 8:12:00 AM																																																																					1430		205									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	7/15/2017 6:53:00 AM																																																																					1490		168									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	7/17/2017 8:25:00 AM	148				20.8						4.95								552		3.89																		242				224		0.242		7.4		0.536														30.1		30.1				1780		324		55		14	I	13			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	7/17/2017 9:22:00 AM	107																		431		4.63																		28				289		0.089		7.8																29.2		29.2				1400		162				20	I	24.4			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	7/19/2017 8:16:00 AM																																																																					1500		158									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	7/20/2017 9:05:00 AM																																																																					1830		173									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	7/26/2017 7:39:00 AM																																																																					1470		156									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	7/31/2017 9:00:00 AM	93				14.5						38.3								509		5.68																		32	G			173		0.088		8		3.78														29.5		29.5				2420		343		73		116		20.5			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	8/1/2017 9:55:00 AM	153				19.9						0.988								616		5.42																		146				274		0.162		7.6		0.252														28.1		28.1				1850		324		44		8	I	30			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/1/2017 11:17:00 AM	114	J																	427		6.92																		16	J			125	J	0.059	J	8																28.3		28.3				18500	J	2564	J			349	J				
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/2/2017 9:02:00 AM																																																																					1790		234									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/9/2017 8:12:00 AM																																																																					1630		186									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/9/2017 8:23:00 AM																																																																					1570		165									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/9/2017 8:41:00 AM																																																																					1450		177									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	8/14/2017 9:37:00 AM	141				18.9						4.77								527		5.14																		116				202		0.19		7.9		0.396														30.2		30.2				1500		267		53		11	I	13.7			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/14/2017 10:46:00 AM	98																		437		5.68																		16	G			5	U	0.019		8.4																31.2		31.2				2360		255				36		29.5			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/16/2017 9:36:00 AM																																																																					1880		252									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/23/2017 9:33:00 AM																																																																					1530		158									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	8/28/2017 9:20:00 AM	164				19.2						1.88	Q							599		4.48																		74				277		0.143		7.5		0.292	Q													28.2		28.2				1540		204		47		11	I	11.5			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/28/2017 10:15:00 AM	116																		444		5.41																		25				391		0.043		7.5																27.2		27.2				2300		220				52		75.2			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/30/2017 8:24:00 AM																																																																					1570		149									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	8/30/2017 9:07:00 AM																																																																					1510		145									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	9/6/2017 8:24:00 AM																																																																					2010		216									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	9/13/2017 10:15:00 AM	115				12						13								341		4.58																		25				621		0.035		7		1.86														27.1		27.1				2360		254		65		103		124			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	9/13/2017 11:30:00 AM	56																		401		4.25																		94				765		0.053		7																28.4		28.4				2400		103				9	I	13.5			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	9/14/2017 9:05:00 AM																																																																					1750		115									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	9/20/2017 8:37:00 AM																																																																					1950		192									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	9/25/2017 9:18:00 AM	100				11.6						3.15								398		6.94																		13				606		0.044		8		0.368														28.4		28.4				1700		126		51		22	I	40			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	9/25/2017 10:09:00 AM	120																		471		6.06																		11				660		0.076		7.8																28.8		28.8				1860		161				34		47.4			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	9/27/2017 11:38:00 AM																																																																					1770		148									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	10/9/2017 9:32:00 AM	104				14.4						2.72								405		6.43																		10				539		0.086		7.9		0.48														28.2		28.2				1730		205		51		29	I	74.3			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	10/23/2017 9:50:00 AM	202				21.8						48.2								410		1.24																		120				232		0.123		7.8		1.65														27.3		27.3				2070		189		73		29	I	8.7			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	10/23/2017 10:38:00 AM	111																		306		0.57																		37				315		0.129		7.2																27.9		27.9				1940		199				32	I	46.3			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	11/6/2017 10:22:00 AM	98				11.5						3.77								331		8.35																		12				541		0.066		7.9		0.79														22.5		22.5				1960		249		54		62		133			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	11/20/2017 8:33:00 AM	112				13.1						5.26								337		8.32																		12	G			533		0.08		8		0.992	J													23.3		23.3				2360		326		59		112		176			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	11/20/2017 9:24:00 AM	111																		355		8.38																		15	G			515		0.086		8																23.2		23.2				2290		301				102		140			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	12/4/2017 9:37:00 AM	89				11.2						3.51								350		6.96																		18				542		0.08		8		0.368														22.5		22.5				1470		177		51		26		55.4			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	12/4/2017 2:29:00 PM																																																																					1590		172									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	12/6/2017 9:16:00 AM																																																																					1680		186									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	12/18/2017 9:58:00 AM	103				10.6		33.2				2.42				36				347		8.19								2817		111.2		4.3		6.8		19.4		13				544		0.077		8		0.512										20.6				18.3		18.3		1370		1914		217		51		47		91.3			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	12/18/2017 11:10:00 AM	101						33.3								36				351		8.03								2653		111.6		4.3		6.9		19.6		10				551		0.078		8												20.7				19.5		19.5										35	I	86.4			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	12/19/2017 2:23:00 PM																																																																					1860		217									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	12/20/2017 8:33:00 AM																																																																					1680	Q	174									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	12/20/2017 8:35:00 AM																																																																					1690		194									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	12/20/2017 3:49:00 PM	38																		350		8.02																		39	G			413		0.059		8																19.5		19.5				1510	Q	113				5	I	5.1			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	12/27/2017 8:13:00 AM																																																																					1660		194									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	1/2/2018 9:50:00 AM	116				10.5						7.78	J							351		8.95																		8	I			568		0.078		7.8		2.02														18.5		18.5				3950		599		67		296		347			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	1/3/2018 3:00:00 PM																																																																					23100		2480									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	1/10/2018 9:01:00 AM																																																																					2010		249									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	1/16/2018 10:40:00 AM	171				11.1						8.34								368		9.6																		13				594		0.078		8		2.38														15.4		15.4				3840		569		67		350		367			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	1/16/2018 11:27:00 AM	143																		346		9.82																		11				558		0.076		8																15.8		15.8				3450		542				226		296			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	1/18/2018 5:55:00 AM																																																																					3380		506									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	1/24/2018 8:39:00 AM																																																																					2220		340									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	1/28/2018 4:45:00 PM																																																																					2480		342									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	1/29/2018 9:57:00 AM	118				12.1						4.88								345		9.22																		12				556		0.088		8.1		0.493														18.9		18.9				2020		297		57		103		132			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	1/29/2018 10:37:00 AM	114																		345		9.25																		12				550		0.087		8.1																18.9		18.9				1890		269				81		111			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	1/31/2018 8:31:00 AM																																																																					3560		476									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	1/31/2018 9:55:00 AM																																																																					2500		368									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/7/2018 8:17:00 AM																																																																					1810		250									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/7/2018 4:43:00 PM																																																																					1660		186									
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17625"	="17625"		26.9849	-80.6214	0.5	2/12/2018 9:36:00 AM	97				10.2						3.17								349		8.53																		10				574		0.084		8		0.248														22.1		22.1				1700		216		52		24	I	69.6			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/12/2018 10:48:00 AM	97																		345		8.56																		14				557		0.08		8																21.8		21.8				1680		215				25	I	72.6			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"	="17766"		26.8641	-80.6324	0.5	2/13/2018 9:27:00 AM																																																																					1640		210									
